,gene,log2 fold change,p-value,p-value adj
3423,mbx2,1.4446975488372966,3.277580561981917e-07,0.002177952283436984
4038,pfl3,1.4427304146485356,2.3456014344885963e-05,0.15586521532176723
1426,pac2,0.9489650095405014,3.06459158584571e-05,0.20364211087944745
4059,SPBC9B6.11c,0.4738536893264445,4.293318047908244e-05,0.2852909842835028
807,pfl8,1.6719687570347952,0.00010669409817183212,0.7089822823518245
938,rgs1,0.6210388137984787,0.00011064401903716238,0.7352295065019441
165,rnh203,0.585425211452871,0.00012491410694572103,0.8300542406543162
506,mfs1,0.6884127207586986,0.00016255580704372164,1.0801833378055303
3053,SPBC1A4.04,0.7217087460220473,0.00021757911262040874,1.445813203362616
6322,SPNCRNA.619,-0.4458815955351549,0.00023826043040090755,1.5832405600140307
5696,pof9-antisense-1,0.8163861356699521,0.0002680041603080615,1.7808876452470686
4075,fmo1,0.5893476156532108,0.0003499728581991806,2.325569642733555
6406,SPAC1687.19c-antisense-1,1.2476255051026752,0.00038942393057938294,2.5877220186999996
5027,SPCC757.04,0.299714322010353,0.00039046082833266784,2.594612204270578
2850,hop1,-0.8731742998541175,0.0005010859670907772,3.3297162513182146
2406,dea2,0.5491441359587498,0.0006485818382769716,4.309826315350476
6431,SPNCRNA.72,1.05982803096552,0.0007538097820617958,5.009066001800633
4987,put1,0.6963970293438253,0.0008127704104641837,5.4008593775345
4029,ecl3,1.292467224860459,0.000895396491961066,5.9499096890812835
4602,SPCC1884.01,0.5334363759478309,0.0009428627842862028,6.265323201581817
6688,SPAPB15E9.02c-antisense-1,-0.7190693795331712,0.0009586700205494129,6.370362286550849
4572,vms1,0.2951349371661254,0.0010994976503035335,7.30616188626698
4784,hem12,0.33561766369558377,0.0011235052325080416,7.4656922700159365
5482,pep3-antisense-1,1.4167882626835,0.0011725251986063532,7.791429944739217
6060,SPNCRNA.31,1.1811193273830767,0.0011813248045088865,7.8499033259615505
5350,gnr1-antisense-1,1.322482547978235,0.0013357051863165735,8.875760963073631
1566,sak1,0.33765044039908015,0.0013752835169381385,9.13875897005393
5263,rad2-antisense-1,0.7214935271611252,0.0014291708471025984,9.496840278996766
6598,eta2-antisense-1,1.085702987554055,0.0014491857884474778,9.62983956423349
2813,SPBC1709.03,-0.32994783560983537,0.0014525770762738592,9.652374671839794
5268,SPNCRNA.1083,0.6275948168383563,0.0014610503685244093,9.7086796988447
5666,SPNCRNA.1443,0.45996607126789285,0.0014631770106397575,9.722811235701188
5273,SPNCRNA.1088,0.9695691460582525,0.0014760660003757288,9.808458572496718
6316,hsp3102-antisense-1,1.2260695918020352,0.0014897812609266196,9.899596478857388
6442,SPNCRNA.73,1.1814775643110131,0.0014926426103036216,9.918610145467566
375,rfc4,0.3555968913851439,0.00154504609639879,10.266831310569959
2892,spo6,1.243409078788626,0.0015892184118305474,10.560356346613988
2158,SPAC977.18,1.8453794678080224,0.0016495835187804672,10.961482482296205
3483,hen1,0.4994926552863415,0.001685475575974705,11.199985202351915
5912,SPBC1861.05-antisense-1,0.9702660719970976,0.0017561084472907677,11.66934063224715
3244,the4,0.9762925833199441,0.0017588850587335718,11.687791215284584
1811,gmh1,1.1570586696155174,0.002128622479990824,14.144696379539026
6427,SPAC56F8.12-antisense-1,1.0142092279777495,0.0021302124504775167,14.155261733423098
805,SPAC1F8.04c,1.4782736638564618,0.002203760168739118,14.64398632127144
4531,gsf2,1.2468413085946894,0.0023169020565977395,15.395814166091979
6496,SPNCRNA.779,1.1822339995561197,0.0023645413499580564,15.712377270471285
6192,SPNCRNA.466,-0.7396879143678404,0.0025944568645045055,17.240165864632438
3041,ulp1,-0.1983514755690617,0.0026992032444141767,17.936205559132205
4812,gyp3,0.1943623523841278,0.0028344887109563685,18.835177484305067
6453,SPNCRNA.74,1.0956993095750378,0.0029238312926199088,19.428858939459293
4702,big1,-0.29007987935568924,0.0029391575718364623,19.53070206485329
594,pfl9,1.8118662436894801,0.002971330063673531,19.744488273110615
460,bsu1,-0.4235150325323769,0.0029901126119617834,19.86929830648605
5879,SPBC21C3.09c-antisense-1,0.5251441095742347,0.003016403855005758,20.044003616513262
2630,zng1,0.2295160244605403,0.0030794586106558802,20.463002467808323
6308,isp3-antisense-1,1.037528344670477,0.003175297401011361,21.099851229720493
6410,mss1-antisense-1,0.6220109590745103,0.0033201827673401147,22.06261448897506
6682,sut1-antisense-1,0.48930673201347363,0.0034742787033938604,23.086581984052202
1643,ape4,-0.2319275071702328,0.0036570756547111465,24.30126772555557
623,SPAC18G6.12c,0.4917755100520834,0.0036785557210966616,24.444002766687316
4233,gnr1,-1.0254881589421911,0.003698283165999006,24.575091638063395
4025,SPBC8E4.02c,0.5386082984250433,0.003764791013996331,25.01703628800562
5180,SPAC12B10.15c-antisense-1,-0.5703936731863072,0.0038055402964405354,25.287815269847357
2960,SPBC18E5.09c,0.5921225388693329,0.0038884140012299243,25.838511038172847
1438,pex8,-0.32383883485701315,0.0039326992372599396,26.132786431592297
6022,SPNCRNA.269,0.7851187960515403,0.003933865019031298,26.140533051462977
6495,SPNCRNA.778,0.987759294007676,0.004158084779120402,27.630473357255074
4024,pho84,1.1832010399071942,0.004394196500296054,29.19943574446728
5436,gut2-antisense-1,0.3356485820143176,0.0044769196643275454,29.74913116945654
5537,SPNCRNA.1326,2.26950897689009,0.004497854142138389,29.888240774509594
761,SPAC1F12.04c,-0.3374014084003383,0.0045355820819081025,30.138942934279342
3412,hva22,-0.2654067635925992,0.004572515803297426,30.384367512911396
5462,SPNCRNA.1259,-1.1759979030209882,0.004872067730535334,32.3748900694073
5450,SPNCRNA.1248,1.2002404614564959,0.004978653474643707,33.083152339007434
3534,pfl7,1.1216779119338616,0.00500570550784358,33.26291309962059
5433,SPNCRNA.1232,0.9436335621906544,0.005661734467223648,37.62222553470114
5332,SPNCRNA.1141,1.132101463715867,0.005856474934716068,38.916275941188275
4599,spn6,0.8346063844813065,0.005893558712633103,39.16269764544697
3817,caf5,0.9311314411924762,0.006153804061188425,40.892027986597085
903,ept1,-0.4160735806024126,0.0061813065036677,41.07478171687186
2308,SPAPB24D3.07c,1.284368419235744,0.0063042584072276475,41.89179711602772
2360,pre6,0.2035339976611787,0.006756462718922365,44.89669476723911
5558,SPBC1271.07c-antisense-1,0.9365703785250052,0.007071148057067932,46.98777883921641
5295,SPCC330.04c-antisense-1,1.2308636885150341,0.007087299718445292,47.095106629068965
507,pex7,1.1412894872216615,0.007111090168885052,47.25319417224117
5899,rev1-antisense-1,0.2926496346345145,0.007183139951215039,47.731964975823935
163,gid8,-0.317618012573506,0.007185873892088063,47.75013201292518
5291,SPCC613.08-antisense-1,0.4434774754953924,0.007654994109161583,50.867435855378716
6502,SPNCRNA.784,0.8543950493334059,0.007671848168482779,50.979431079568066
6728,mfs1-antisense-1,-0.60960387580106,0.007715189053872662,51.26743126298384
6494,SPNCRNA.777,1.0540456419878836,0.007937277189523341,52.7432069243826
3931,mis20,0.7961609267121237,0.008206008232569258,54.52892470542272
2941,cnp3,1.0045334446846734,0.00842493529142927,55.983695011547496
3025,spn7,0.9265930241796758,0.0087035291887306,57.83495145911484
3539,mfs3,0.7731094157392094,0.008776563867613902,58.32026690029438
4530,wtf21,-0.679603813966475,0.00880007334741229,58.47648739355467
5560,SPNCRNA.1347,1.1496979545324382,0.009004415685497055,59.83434223012793
6056,SPNCRNA.304,1.1494425419977903,0.009031915738289228,60.01708008093192
641,rec24,-0.7118680741241886,0.009055568469390578,60.174252479100396
5282,SPNCRNA.1097,0.4108582113336474,0.009060739625607418,60.208614812161294
4006,hhf2,-0.45909688539936333,0.009134428061291548,60.69827446728234
1936,fps1,-0.272856463384575,0.009356241702382551,62.17222611233205
1707,SPAC4G9.22,-0.42174971559057667,0.009391950042366037,62.40950803152232
4150,nce103,0.5526488387296088,0.009399275008122862,62.45818242897642
6031,SPNCRNA.277,0.6723073022102151,0.009407069837428129,62.50997906970992
4868,bxi1,-0.41371442358525967,0.009497026620345161,63.107741892193594
5807,taf73-antisense-1,1.2194836017435366,0.009591043539119718,63.73248431745053
3756,SPBC530.08,0.27360177492169374,0.00967954263631378,64.32056081830507
4103,orc4,0.1579729834069012,0.00999970794341933,66.44805928402145
2667,pho841,0.4214673536996871,0.01028587808614946,68.34965988246317
3642,spo14,-0.31035088099206287,0.010650103957211086,70.76994079566767
4565,SPCC18.17c,0.338574913882318,0.010856873019309429,72.14392121331116
1147,SPAC25B8.10,-0.3125108064549072,0.010870549248216276,72.23479975439716
6017,SPNCRNA.264,1.2853771468382,0.011254120273012903,74.78362921417074
3018,SPBC19C7.11,-0.27462111159817637,0.011575309016331251,76.91792841352117
6467,ubx3-antisense-1,0.4786131797257613,0.011699201176996238,77.74119182114
