gene,before_wash,plate,color,position,ratio,source
SPCC1183.05c,0.5084033613445378,10,blue,H8_,0.0245867768595041,protein-coding
SPAC18B11.10,0.49999999999999994,10,blue,H9_,0.02499999999999997,protein-coding
SPAC1F3.02c,0.5210084033613445,10,blue,H10_,0.007997311827956962,protein-coding
SPAPB18E9.02c,0.5630252100840336,10,blue,H12_,0.014800995024875618,protein-coding
SPAC31A2.10,0.6431924882629108,10,yellow,A1_,0.027639902676399035,protein-coding
SPBC1289.01c,0.6384976525821597,10,yellow,A2_,0.01392156862745098,protein-coding
SPAC4G9.07,0.6384976525821597,10,yellow,A4_,0.01392156862745098,protein-coding
SPAC23A1.10,0.6103286384976525,10,yellow,A5_,0.014564102564102569,protein-coding
SPAC2F3.13c,0.5258215962441315,10,yellow,A6_,0.016904761904761905,protein-coding
SPAC688.07c,0.6525821596244132,10,yellow,A7_,0.020431654676258994,protein-coding
SPBP23A10.03c,0.004694835680751186,10,yellow,A9_,1.8933333333333289,protein-coding
SPAC23D3.17,0.6384976525821597,10,yellow,A10_,0.01392156862745098,protein-coding
SPAC8E11.12,0.624413145539906,10,yellow,A11_,0.007117794486215541,protein-coding
SPAP4C9.02,0.6384976525821597,10,yellow,A12_,0.02088235294117647,protein-coding
SPBC14C8.19,0.6431924882629108,10,yellow,B1_,0.020729927007299274,protein-coding
SPAC222.19,0.01408450704225353,10,yellow,B2_,0.6311111111111108,protein-coding
SPAC1250.07,0.6291079812206573,10,yellow,B3_,0.01412935323383085,protein-coding
SPBP35G2.16c,0.004694835680751186,10,yellow,B4_,1.8933333333333289,protein-coding
SPBC2F12.07c,0.6103286384976525,10,yellow,B5_,0.0072820512820512846,protein-coding
P02-A7,0.6150234741784038,10,yellow,B7_,0.043358778625954206,protein-coding
SPBC337.09,0.5633802816901408,10,yellow,B8_,0.0,protein-coding
SPBC365.06,0.624413145539906,10,yellow,B9_,0.07117794486215541,protein-coding
SPAC16C9.05,0.03286384976525822,10,yellow,B10_,0.13523809523809524,protein-coding
SPAC1782.05,0.5868544600938967,10,yellow,B11_,0.03786666666666667,protein-coding
SPAC20H4.02,0.5821596244131455,10,yellow,B12_,0.0763440860215054,protein-coding
SPAC23H3.03c,0.6150234741784038,10,yellow,C2_,0.014452926208651403,protein-coding
SPAC27D7.14c,0.009389671361502344,10,yellow,C3_,0.9466666666666672,protein-coding
SPAC30D11.13,0.004694835680751186,10,yellow,C4_,1.8933333333333289,protein-coding
V5-P04-G19,0.004694835680751186,10,yellow,C5_,0.9466666666666644,protein-coding
SPAC3G9.08,0.6525821596244132,10,yellow,C6_,0.006810551558752998,protein-coding
SPBC16C6.02c,0.6338028169014085,10,yellow,C9_,0.0,protein-coding
SPBC1709.05,0.6338028169014085,10,yellow,C10_,0.0,protein-coding
SPBC21B10.04c,0.676056338028169,10,yellow,D1_,0.05916666666666668,protein-coding
SPBC21B10.05c,0.01408450704225353,10,yellow,D2_,0.9466666666666662,protein-coding
SPBC21B10.13c,0.647887323943662,10,yellow,D3_,0.02057971014492754,protein-coding
SPBC21C3.08c,0.004694835680751186,10,yellow,D4_,1.8933333333333289,protein-coding
SPBC21C3.13,0.004694835680751186,10,yellow,D5_,0.9466666666666644,protein-coding
SPBC21H7.04,0.0,10,yellow,D6_,inf,protein-coding
SPBC32F12.06,0.0,10,yellow,D7_,inf,protein-coding
SPBC800.04c,0.0,10,yellow,D9_,inf,protein-coding
SPCC320.04c,0.6713615023474178,10,yellow,D12_,0.0,protein-coding
SPCC553.08c,0.023474178403755874,10,yellow,E1_,0.9466666666666667,protein-coding
SPCC663.04,0.01408450704225353,10,yellow,E3_,0.6311111111111108,protein-coding
SPAC1783.07c,0.6431924882629108,10,yellow,E4_,0.013819951338199517,protein-coding
SPBC1105.04c,0.624413145539906,10,yellow,E5_,0.028471177944862164,protein-coding
SPBC2D10.18,0.6572769953051643,10,yellow,E6_,0.006761904761904764,protein-coding
SPBC4F6.06,0.6338028169014085,10,yellow,E7_,0.0,protein-coding
SPCC297.03,0.0,10,yellow,E8_,inf,protein-coding
SPCC663.01c,0.0,10,yellow,E9_,inf,protein-coding
SPAC23H3.13c,0.6103286384976525,10,yellow,E10_,0.0,protein-coding
SPBC1734.11,0.6619718309859155,10,yellow,E11_,0.0,protein-coding
SPAC1F5.10,0.0,10,yellow,E12_,inf,protein-coding
SPAC3H1.11,0.028169014084507032,10,yellow,F1_,0.7888888888888893,protein-coding
SPAC688.11,0.01877934272300469,10,yellow,F2_,0.9466666666666672,protein-coding
SPAC8E11.05c,0.6666666666666667,10,yellow,F3_,0.03333333333333333,protein-coding
SPBC651.10,0.01408450704225353,10,yellow,F4_,0.6311111111111108,protein-coding
SPCC23B6.01c,0.009389671361502344,10,yellow,F6_,0.9466666666666672,protein-coding
SPCC31H12.08c,0.009389671361502344,10,yellow,F7_,0.9466666666666672,protein-coding
SPAC1687.12c,0.004694835680751186,10,yellow,F8_,1.8933333333333289,protein-coding
SPAC29B12.05c,0.009389671361502344,10,yellow,F9_,0.9466666666666672,protein-coding
SPAP27G11.14c,0.41784037558685444,10,yellow,F10_,0.021273408239700378,protein-coding
SPBC14C8.17c,0.004694835680751186,10,yellow,F11_,0.9466666666666644,protein-coding
SPBC31F10.10c,0.009389671361502344,10,yellow,F12_,0.9466666666666672,protein-coding
SPBC32F12.11,0.028169014084507032,10,yellow,G1_,0.9466666666666672,protein-coding
SPBP4H10.09,0.023474178403755874,10,yellow,G2_,0.9466666666666667,protein-coding
SPCC794.12c,0.6525821596244132,10,yellow,G4_,0.03405275779376499,protein-coding
SPAC4F10.06,0.01408450704225353,10,yellow,G5_,0.9466666666666662,protein-coding
SPBC1271.12,0.6713615023474178,10,yellow,G6_,0.019860139860139868,protein-coding
SPCC14G10.03c,0.01408450704225353,10,yellow,G7_,0.9466666666666662,protein-coding
SPBC29A10.01,0.009389671361502344,10,yellow,G8_,0.9466666666666672,protein-coding
SPBC342.01c,0.624413145539906,10,yellow,G9_,0.014235588972431082,protein-coding
SPBC29A3.10c,0.01408450704225353,10,yellow,G10_,0.6311111111111108,protein-coding
SPCC162.05,0.009389671361502344,10,yellow,G11_,0.9466666666666672,protein-coding
SPCC794.10,0.028169014084507032,10,yellow,H2_,0.9466666666666672,protein-coding
SPBC1718.07c,0.028169014084507032,10,yellow,H3_,0.9466666666666672,protein-coding
SPAC823.12,0.023474178403755874,10,yellow,H4_,0.9466666666666667,protein-coding
SPAC31A2.13c,0.6854460093896713,10,yellow,H5_,0.04538812785388129,protein-coding
SPBC31F10.15c,0.24413145539906106,10,yellow,H6_,0.09102564102564104,protein-coding
SPBP8B7.28c,0.01877934272300469,10,yellow,H8_,0.9466666666666672,protein-coding
SPAC25H1.06,0.676056338028169,10,yellow,H9_,0.032870370370370376,protein-coding
SPAC9.02c,0.676056338028169,10,yellow,H10_,0.019722222222222228,protein-coding
SPBC409.20c,0.01408450704225353,10,yellow,H11_,0.9466666666666662,protein-coding
SPBC4F6.10,0.699530516431925,10,yellow,H12_,0.5718120805369127,protein-coding
SPAC3H5.10,0.009345794392523366,10,green,A1_,1.893805309734513,protein-coding
SPAPJ698.02c,0.009345794392523366,10,green,A2_,1.420353982300884,protein-coding
SPCC550.11,0.6682242990654206,10,green,A3_,0.16554242217959034,protein-coding
SPAC1556.05c,0.009345794392523366,10,green,A6_,0.946902654867255,protein-coding
SPAC17A5.16,0.6495327102803738,10,green,A7_,0.020436747946775313,protein-coding
SPAC1F7.13c,0.004672897196261683,10,green,A8_,0.946902654867258,protein-coding
SPAC23C11.15,0.6355140186915887,10,green,A9_,0.013925039042165518,protein-coding
